time_utc,temperature_2m (°C),precipitation (mm),rain (mm),snowfall (cm),snowfall_height (m),freezing_level_height (m),weather_code (wmo code),wind_speed_10m (km/h),wind_speed_80m (km/h),wind_direction_10m (%),wind_direction_80m (%),wind_gusts_10m (km/h),gps_lat,gps_lon
1723401900,25.8,0.0,0.0,0.0,3440.0,4520.0,2,11.9,19.6,56,59,23.0,50.8182,4.2803
1723405500,24.4,0.0,0.0,0.0,3460.0,4510.0,3,11.5,22.5,53,59,20.5,50.6102,4.3499
1723408200,23.2,0.0,0.0,0.0,3470.0,4510.0,3,10.4,25.6,50,60,18.4,50.6361,4.354
1723410000,22.5,0.0,0.0,0.0,3490.0,4510.0,2,9.7,27.4,49,60,18.0,50.8812,4.7165
1723411800,22.1,0.0,0.0,0.0,3460.0,4520.0,2,10.8,28.4,54,63,20.2,51.2275,2.9264
1723502700,25.6,0.0,0.0,0.0,3790.0,4160.0,1,2.9,12.3,228,266,12.2,51.1884,3.2229
1723505400,25.2,0.0,0.0,0.0,3800.0,4160.0,1,2.9,13.7,238,291,12.6,51.2246,4.4416
1723505400,25.2,0.0,0.0,0.0,3800.0,4160.0,1,2.9,13.7,238,291,12.6,51.1876,3.2235
1723506300,25.2,0.0,0.0,0.0,3800.0,4170.0,2,2.9,15.1,252,291,11.5,50.8899,4.4094
1723513500,23.6,0.0,0.0,0.0,3720.0,4170.0,3,7.6,18.6,292,287,15.8,50.889,4.4087
1723513500,23.6,0.0,0.0,0.0,3720.0,4170.0,3,7.6,18.6,292,287,15.8,51.1979,3.2163
1723519800,21.8,0.0,0.0,0.0,3660.0,4150.0,0,9.7,21.1,286,281,17.3,51.1972,3.2174
1723520700,21.7,0.0,0.0,0.0,3630.0,4150.0,0,9.7,21.1,289,284,17.3,50.6022,4.3354
1723524300,20.7,0.0,0.0,0.0,3610.0,4140.0,0,5.4,11.9,237,223,13.0,50.9615,3.8788
1723527000,19.9,0.0,0.0,0.0,3650.0,4130.0,0,3.6,9.5,221,224,9.0,51.1968,3.2172
1723527900,19.7,0.0,0.0,0.0,3670.0,4130.0,0,3.6,9.8,221,234,7.9,51.2504,4.4248
1723532400,21.5,0.0,0.0,0.0,3050.0,4110.0,3,5.0,10.5,274,272,14.8,50.6838,4.3758
1723533300,21.6,0.0,0.0,0.0,3220.0,4110.0,3,6.1,11.6,278,274,16.2,50.9673,5.4948
1723539600,22.6,0.0,0.0,0.0,3710.0,4110.0,0,5.8,8.4,291,290,15.5,51.1992,4.4322
1723541400,23.7,0.0,0.0,0.0,3440.0,4120.0,0,4.3,6.0,263,268,13.7,50.9869,3.1214
1723541400,23.7,0.0,0.0,0.0,3440.0,4120.0,0,4.3,6.0,263,268,13.7,51.1996,4.432
1723542300,24.3,0.0,0.0,0.0,3310.0,4120.0,1,3.6,4.9,248,257,13.0,50.8559,4.3618
1723551300,28.0,0.0,0.0,0.0,2960.0,4160.0,0,4.7,6.3,244,243,15.1,51.0152,4.4805
1723551300,28.0,0.0,0.0,0.0,2960.0,4160.0,0,4.7,6.3,244,243,15.1,50.8327,4.3335
1723555800,29.6,0.0,0.0,0.0,3030.0,4170.0,2,8.3,10.9,226,229,19.8,50.8278,3.5274
1723558500,30.0,0.0,0.0,0.0,3060.0,4150.0,3,7.6,9.8,248,255,18.7,51.2587,4.4269
1723563000,30.0,0.0,0.0,0.0,3240.0,4120.0,3,6.1,8.8,274,278,17.6,50.8347,4.3343
1723566600,29.0,0.0,0.0,0.0,3530.0,4140.0,3,9.7,13.7,280,282,22.0,50.9306,5.3277
1723568400,28.3,0.0,0.0,0.0,3660.0,4160.0,3,10.4,14.7,284,286,22.7,50.8605,4.3624
1723571100,28.2,0.0,0.0,0.0,3620.0,4130.0,3,9.7,13.7,312,318,20.5,51.2471,4.4245
1723571100,28.2,0.0,0.0,0.0,3620.0,4130.0,3,9.7,13.7,312,318,20.5,50.863,4.3628
1723575600,26.5,0.0,0.0,0.0,3260.0,4070.0,0,13.7,19.3,281,278,20.2,51.1992,3.215
1723575600,26.5,0.0,0.0,0.0,3260.0,4070.0,0,13.7,19.3,281,278,20.2,50.6838,4.3758
1723582800,23.6,0.0,0.0,0.0,3720.0,4100.0,3,13.0,21.4,334,336,25.6,51.199,4.4324
1723583700,23.5,0.0,0.0,0.0,3650.0,4110.0,3,12.6,20.7,338,341,25.2,50.6706,4.3736
1723587300,22.8,0.0,0.0,0.0,3370.0,4140.0,3,9.4,13.7,337,343,18.4,50.8169,3.2469
1723588200,22.4,0.0,0.0,0.0,3320.0,4120.0,3,9.4,13.3,325,333,17.3,51.224,4.4422
1723599900,20.8,0.0,0.0,0.0,3480.0,4050.0,3,4.0,6.3,322,319,8.3,51.224,4.4422
1723618800,18.3,0.0,0.0,0.0,3400.0,3920.0,3,6.1,11.2,222,231,13.7,50.5895,4.1257
1723630500,19.1,0.0,0.0,0.0,3440.0,3810.0,3,4.3,6.0,244,256,13.0,51.188,3.223
1723631400,19.4,0.0,0.0,0.0,3440.0,3800.0,3,4.7,6.7,256,264,13.0,50.9138,4.4231
1723633200,20.0,0.0,0.0,0.0,3430.0,3770.0,3,5.4,8.1,278,278,13.3,51.188,3.2231
1723633200,20.0,0.0,0.0,0.0,3430.0,3770.0,3,5.4,8.1,278,278,13.3,51.3296,4.9416
1723649400,23.7,0.0,0.0,0.0,3460.0,3840.0,3,10.8,16.1,260,263,23.0,50.8886,4.4524
1723662000,22.8,0.0,0.0,0.0,2990.0,4030.0,3,8.6,17.2,303,297,18.0,51.2436,4.8963
1723665600,21.6,0.0,0.0,0.0,2950.0,4090.0,3,6.1,14.4,322,324,14.4,50.6842,4.3758
1723669200,20.1,0.0,0.0,0.0,3010.0,4160.0,3,4.3,11.6,233,292,7.9,51.3297,4.9417
1723673700,18.8,0.0,0.0,0.0,3250.0,4170.0,0,3.6,9.8,218,282,6.1,51.221,2.9329
1723677300,18.0,0.0,0.0,0.0,3270.0,4120.0,0,5.8,13.7,243,285,8.6,51.3297,4.9417
1723678200,17.6,0.0,0.0,0.0,3250.0,4090.0,0,5.0,14.0,244,289,8.3,51.2245,4.4408
1723684500,16.5,0.0,0.0,0.0,3050.0,4080.0,0,3.2,15.1,260,289,7.6,50.9354,5.3104
1723685400,16.4,0.0,0.0,0.0,3040.0,4130.0,0,4.3,16.1,260,284,8.3,51.2245,4.4408
1723695300,15.5,0.0,0.0,0.0,2690.0,4340.0,0,7.6,20.4,220,252,10.8,50.9354,5.3104
1723697100,15.3,0.0,0.0,0.0,2620.0,4330.0,0,6.1,20.0,223,245,8.3,51.227,2.9269
1723698000,15.2,0.0,0.0,0.0,2580.0,4330.0,0,5.8,20.4,225,241,8.3,51.3286,4.941
1723701600,15.6,0.0,0.0,0.0,2620.0,4350.0,0,7.9,23.9,232,251,15.5,51.2245,4.4407
1723706100,17.5,0.0,0.0,0.0,2800.0,4370.0,0,6.5,15.4,229,244,14.0,51.2245,4.4408
1723713300,20.8,0.0,0.0,0.0,2770.0,4360.0,1,6.8,11.2,228,231,18.4,51.2245,4.4408
1723714200,21.2,0.0,0.0,0.0,2710.0,4360.0,0,7.9,12.6,229,233,20.2,51.3111,3.1353
1723716000,22.0,0.0,0.0,0.0,2590.0,4340.0,0,10.1,15.1,232,235,22.7,51.2276,2.9265
1723720500,23.5,0.0,0.0,0.0,2130.0,4310.0,0,11.9,17.2,234,235,25.2,51.2245,4.4408
1723723200,24.2,0.0,0.0,0.0,2200.0,4410.0,0,14.8,20.4,259,254,29.9,50.9024,4.4341
1723725900,25.0,0.0,0.0,0.0,2030.0,4430.0,2,14.4,21.1,243,237,31.3,51.3111,3.1353
1723727700,25.3,0.0,0.0,0.0,1490.0,4430.0,3,14.8,22.1,238,233,32.4,51.2245,4.4408
1723730400,25.5,0.0,0.0,0.0,40.0,4420.0,3,16.6,24.6,239,238,34.9,50.8272,3.2509
1723734900,25.2,0.0,0.0,0.0,1450.0,4450.0,3,14.4,22.5,233,233,30.6,51.2245,4.4408
1723737600,25.3,0.0,0.0,0.0,70.0,4470.0,3,16.2,24.9,230,231,33.5,50.9977,3.8655
1723737600,25.3,0.0,0.0,0.0,70.0,4470.0,3,16.2,24.9,230,231,33.5,51.2086,3.1729
1723742100,25.1,0.0,0.0,0.0,2200.0,4470.0,0,17.3,27.4,225,226,33.8,51.2245,4.4408
1723747500,24.0,0.0,0.0,0.0,3080.0,4420.0,3,11.2,20.0,240,237,21.2,51.3297,4.9417
1723752000,21.7,0.0,0.0,0.0,3340.0,4330.0,0,8.6,18.6,234,253,17.6,51.0351,3.7099
1723756500,20.0,0.0,0.0,0.0,3630.0,4290.0,0,5.8,19.3,251,264,13.0,51.2245,4.4408
1723762800,18.6,0.0,0.0,0.0,3470.0,4270.0,0,7.2,19.3,218,241,14.4,51.1881,3.2232
1723768200,18.2,0.0,0.0,0.0,3270.0,4280.0,0,7.6,22.8,226,243,16.2,51.3297,4.9417
1723770000,18.5,0.0,0.0,0.0,3260.0,4260.0,0,7.6,21.4,205,230,15.8,51.1881,3.2232
1723777200,16.4,0.0,0.0,0.0,3180.0,4230.0,0,6.5,24.6,180,215,13.3,51.1881,3.2232
1723791600,17.8,0.0,0.0,0.0,3420.0,4100.0,3,10.1,21.8,187,207,21.2,51.139,4.542
1723806000,19.5,0.2,0.0,0.0,3350.0,3860.0,53,13.0,20.4,221,224,24.8,51.2158,2.9482
1723806000,19.5,0.2,0.0,0.0,3350.0,3860.0,53,13.0,20.4,221,224,24.8,51.3237,4.9384
1723812300,18.8,0.6,0.0,0.0,3540.0,3940.0,61,7.9,17.5,205,212,17.6,50.89,4.4091
1723813200,18.8,0.6,0.0,0.0,3490.0,3950.0,61,8.3,17.2,200,207,17.6,50.6126,4.1473
1723819500,20.2,0.0,0.0,0.0,3510.0,3990.0,3,14.8,22.8,219,222,27.7,50.89,4.4091
1723820400,20.5,0.0,0.0,0.0,3500.0,4010.0,3,14.4,22.5,218,223,27.4,50.9024,4.4123
1723834800,19.1,0.0,0.0,0.0,3600.0,3920.0,3,5.0,10.5,248,254,8.6,51.2208,4.4445
1723844700,19.0,0.1,0.0,0.0,3670.0,3950.0,51,7.2,11.6,192,205,12.2,51.2208,4.4445
1723844700,19.0,0.1,0.0,0.0,3670.0,3950.0,51,7.2,11.6,192,205,12.2,50.8172,3.2477
1723846500,18.8,0.0,0.0,0.0,3630.0,3910.0,3,6.1,11.2,192,203,11.2,50.89,4.4083
1723858200,18.9,0.1,0.0,0.0,3550.0,3760.0,51,6.5,15.4,232,239,14.0,50.8172,3.2477
1723858200,18.9,0.1,0.0,0.0,3550.0,3760.0,51,6.5,15.4,232,239,14.0,50.8899,4.4083
1723861800,19.0,0.0,0.0,0.0,3530.0,3750.0,3,7.2,15.1,272,265,13.3,51.2208,4.4445
1723865400,19.0,0.0,0.0,0.0,3380.0,3780.0,3,7.6,14.7,285,276,13.7,50.8899,4.4083
1723866300,18.9,0.0,0.0,0.0,3310.0,3800.0,3,6.8,13.7,282,276,13.0,51.2209,4.4446
1723869900,18.8,0.1,0.0,0.0,3090.0,3890.0,51,7.6,13.7,319,306,12.2,50.89,4.4083
1723874400,18.0,0.0,0.0,0.0,3190.0,4010.0,3,6.8,13.0,248,277,10.1,50.8899,4.4083
1723881600,18.6,0.0,0.0,0.0,2310.0,4020.0,3,1.4,3.2,294,299,5.4,50.8899,4.4083
1723884300,18.6,0.0,0.0,0.0,2310.0,3980.0,3,3.6,5.6,307,298,9.4,51.213,4.3168
1723887000,19.5,0.0,0.0,0.0,2230.0,4000.0,2,2.9,3.5,33,260,9.7,50.8394,4.2071
1723887000,19.5,0.0,0.0,0.0,2230.0,4000.0,2,2.9,3.5,33,260,9.7,50.9965,3.8609
1723889700,20.5,0.0,0.0,0.0,2160.0,4030.0,0,1.4,1.4,78,245,8.6,51.217,3.2014
1723893300,21.0,0.0,0.0,0.0,2160.0,4010.0,0,2.2,3.2,290,284,9.4,50.8899,4.4083
1723901400,22.9,0.0,0.0,0.0,2140.0,3980.0,3,4.7,6.7,243,254,13.7,51.2271,2.9268
1723908600,23.5,0.0,0.0,0.0,2670.0,3940.0,3,3.6,4.2,8,4,12.6,50.8521,3.6026
1723918500,23.1,0.0,0.0,0.0,2550.0,3840.0,3,5.4,7.7,35,39,10.8,51.0998,3.4131
1723918500,23.1,0.0,0.0,0.0,2550.0,3840.0,3,5.4,7.7,35,39,10.8,51.0933,3.4433
1723919400,22.7,0.0,0.0,0.0,2690.0,3810.0,3,5.4,8.4,24,26,10.1,50.89,4.4083
1723921200,21.8,0.0,0.0,0.0,2950.0,3750.0,3,4.7,8.1,0,1,7.9,51.0463,4.0995
1723931100,19.9,0.0,0.0,0.0,2610.0,3410.0,3,8.6,15.8,149,159,13.7,51.2245,4.4411
1723933800,19.6,0.0,0.0,0.0,2430.0,3420.0,3,10.4,16.5,161,171,14.0,51.2245,4.4412
1723936500,19.4,0.0,0.0,0.0,2430.0,3450.0,3,8.3,11.2,165,172,10.8,51.2245,4.4412
1723940100,18.7,0.0,0.0,0.0,2400.0,3460.0,3,2.9,4.2,166,149,6.1,51.2215,2.9327
1723946400,18.5,0.0,0.0,0.0,2300.0,3620.0,3,4.3,7.7,151,156,7.2,51.2245,4.4412
1723947300,18.4,0.0,0.0,0.0,2350.0,3610.0,3,4.7,8.4,168,180,7.6,51.2214,2.9327
1723959000,16.1,0.0,0.0,0.0,2550.0,3670.0,3,10.1,19.6,279,287,17.3,51.2213,2.9335
1723961700,16.2,0.0,0.0,0.0,2510.0,3670.0,3,7.2,16.1,286,297,14.0,51.2245,4.4412
1723964400,17.2,0.0,0.0,0.0,2550.0,3670.0,3,8.6,16.5,306,314,15.5,51.2713,4.4311
1723970700,19.1,0.0,0.0,0.0,2380.0,3640.0,3,9.0,14.4,297,305,19.1,51.2213,2.9335
1723977900,20.3,0.0,0.0,0.0,2280.0,3880.0,3,11.2,17.5,309,312,23.0,51.2213,2.9335
1723985100,22.0,0.0,0.0,0.0,2060.0,3920.0,3,10.8,15.8,295,297,24.5,51.2213,2.9335
1723985100,22.0,0.0,0.0,0.0,2060.0,3920.0,3,10.8,15.8,295,297,24.5,51.1878,3.2232
1723988700,22.4,0.0,0.0,0.0,2020.0,3930.0,3,13.7,18.9,285,289,28.4,50.8899,4.4083
1723990500,22.5,0.0,0.0,0.0,2090.0,3910.0,3,14.0,20.0,286,290,28.4,51.1878,3.2232
1723992300,22.5,0.0,0.0,0.0,2230.0,3900.0,3,12.6,19.6,293,297,26.3,51.2213,2.9335
1723993200,22.4,0.0,0.0,0.0,2300.0,3890.0,3,12.2,19.6,297,300,25.6,50.8899,4.4083
1723999500,21.5,0.0,0.0,0.0,2160.0,3940.0,0,13.0,19.6,293,295,26.6,51.2213,2.9335
1724007600,19.4,0.0,0.0,0.0,2000.0,4050.0,0,11.2,20.0,318,319,23.4,50.89,4.4083
1724008500,19.0,0.0,0.0,0.0,1990.0,4040.0,0,10.4,19.6,313,316,21.6,51.1074,3.986
1724013900,16.4,0.0,0.0,0.0,1850.0,3980.0,1,7.6,18.2,285,304,11.5,50.817,3.2469
1724019300,15.2,0.0,0.0,0.0,2320.0,4060.0,0,3.2,13.0,291,319,6.1,50.8901,4.4088
1724031000,12.0,0.0,0.0,0.0,2760.0,4100.0,0,2.2,12.3,188,319,3.2,50.89,4.4088
1724033700,11.7,0.0,0.0,0.0,2650.0,4040.0,0,1.8,13.7,200,298,3.2,50.817,3.2469
1724033700,11.7,0.0,0.0,0.0,2650.0,4040.0,0,1.8,13.7,200,298,3.2,51.271,4.4311
1724043600,10.2,0.0,0.0,0.0,2530.0,4010.0,0,4.0,3.2,238,135,4.7,51.1996,4.4318
1724053500,13.8,0.0,0.0,0.0,2460.0,4060.0,0,4.3,11.9,180,190,9.7,50.8356,4.337
1724056200,15.9,0.0,0.0,0.0,2450.0,4070.0,0,6.1,11.6,190,195,13.3,50.8355,4.3369
1724059800,18.0,0.0,0.0,0.0,2410.0,4080.0,0,6.1,9.1,194,196,15.8,51.1875,3.2234
1724063400,19.0,0.0,0.0,0.0,2400.0,4110.0,0,6.1,8.1,203,200,16.6,50.8607,4.3624
1724067000,20.1,0.0,0.0,0.0,2410.0,4140.0,0,6.5,8.4,192,196,17.6,51.1874,3.2234
1724074200,22.0,0.0,0.0,0.0,2380.0,4140.0,2,3.6,4.2,163,171,15.5,51.1971,3.2173
1724076000,22.2,0.0,0.0,0.0,2380.0,4150.0,2,3.6,4.9,166,173,15.5,51.1998,4.4317
1724081400,22.6,0.0,0.0,0.0,2350.0,4160.0,3,3.6,4.9,195,197,14.0,50.8776,4.3772
1724083200,22.6,0.0,0.0,0.0,2330.0,4170.0,3,4.0,5.3,178,179,14.8,50.8354,4.3367
1724085900,22.4,0.0,0.0,0.0,2300.0,4170.0,3,4.7,6.7,182,185,14.4,51.0073,4.4755
1724091300,21.6,0.0,0.0,0.0,2350.0,4170.0,3,6.1,9.5,172,186,13.3,51.2276,2.9269
1724093100,21.2,0.0,0.0,0.0,2390.0,4180.0,2,7.2,11.6,173,189,14.0,50.8357,4.3371
1724098500,18.5,0.0,0.0,0.0,2430.0,4200.0,1,6.1,16.8,210,215,10.1,50.8356,4.337
1724108400,15.5,0.0,0.0,0.0,2310.0,4170.0,3,5.0,26.7,208,203,9.0,51.2217,2.932
1724108400,15.5,0.0,0.0,0.0,2310.0,4170.0,3,5.0,26.7,208,203,9.0,51.2722,4.4313
1724112000,14.9,0.0,0.0,0.0,2310.0,4140.0,1,6.8,28.1,196,211,10.4,51.2246,4.4411
1724121900,13.4,0.0,0.0,0.0,2310.0,4130.0,0,7.9,28.8,166,201,13.3,51.2706,4.4309
1724127300,13.2,0.0,0.0,0.0,2290.0,4110.0,0,6.1,26.7,181,191,10.8,51.3339,3.2393
1724129100,12.6,0.0,0.0,0.0,2320.0,4080.0,0,5.0,26.7,194,196,8.6,51.3231,4.9381
1724131800,12.1,0.0,0.0,0.0,2340.0,4050.0,0,5.4,27.7,211,200,10.1,51.1632,4.7133
1724134500,12.7,0.0,0.0,0.0,2340.0,4030.0,0,7.6,27.4,214,202,14.4,50.8602,4.3615
1724144400,18.7,0.0,0.0,0.0,2100.0,4020.0,0,10.4,17.5,196,205,22.7,50.8818,4.3918
1724146200,19.9,0.0,0.0,0.0,2270.0,4020.0,2,12.2,20.4,199,206,27.4,51.228,2.9266
1724147100,20.5,0.0,0.0,0.0,2360.0,4020.0,3,13.7,22.1,200,206,29.9,51.271,4.4311
1724153400,22.5,0.0,0.0,0.0,2560.0,3950.0,3,14.8,22.8,204,205,31.3,51.0721,3.1107
1724166900,23.2,0.5,0.0,0.0,3310.0,3660.0,61,14.8,24.2,204,205,32.4,50.8658,4.3645
1724174100,18.9,0.4,0.0,0.0,3210.0,3490.0,61,7.6,15.1,197,206,17.3,51.1999,4.4318
1724184000,17.9,0.1,0.0,0.0,2880.0,3090.0,51,11.9,22.8,262,263,27.0,51.2197,4.4453
1724186700,17.6,0.9,0.0,0.0,2660.0,3020.0,63,13.0,23.9,253,255,28.1,51.1782,3.2301
1724189400,17.1,0.0,0.0,0.0,2550.0,3210.0,2,15.1,26.3,250,253,31.0,51.2196,4.4454
1724191200,16.8,0.0,0.0,0.0,2510.0,3410.0,0,16.6,28.1,249,253,32.8,51.2198,4.4453
1724198400,15.1,0.0,0.0,0.0,2100.0,2940.0,0,13.7,26.3,248,256,26.6,51.2197,4.4453
1724201100,14.7,0.0,0.0,0.0,2020.0,2930.0,0,10.8,22.8,239,253,22.3,51.2245,4.4417
1724202000,14.6,0.0,0.0,0.0,1990.0,2920.0,0,10.1,22.5,236,252,21.6,51.2245,4.4416
1724205600,13.8,0.0,0.0,0.0,1900.0,2920.0,0,11.5,25.6,239,253,24.5,51.2198,4.4453
1724215500,12.2,0.0,0.0,0.0,1750.0,2890.0,0,11.9,24.6,246,251,21.6,50.9496,3.1301
1724222700,12.1,0.0,0.0,0.0,1610.0,2880.0,0,9.7,21.1,240,249,19.4,50.8902,4.4446
1724222700,12.1,0.0,0.0,0.0,1610.0,2880.0,0,9.7,21.1,240,249,19.4,51.0179,4.4845
1724229900,14.8,0.0,0.0,0.0,1680.0,2900.0,3,11.2,17.5,238,244,24.5,51.2272,2.9275
1724249700,18.9,0.0,0.0,0.0,1780.0,3260.0,2,14.4,22.1,261,263,31.3,51.0162,4.4824
1724255100,19.3,0.0,0.0,0.0,1720.0,3510.0,3,14.4,22.8,257,258,30.6,50.9673,5.4948
1724257800,19.3,0.0,0.0,0.0,1840.0,3800.0,3,12.2,19.3,261,261,26.6,50.9263,5.3343
1724259600,19.1,0.0,0.0,0.0,1950.0,4030.0,3,10.8,17.2,265,264,23.8,51.215,4.4214
1724260500,19.0,0.0,0.0,0.0,1940.0,4050.0,3,10.8,17.2,262,262,23.8,51.2277,2.9263
1724276700,14.5,0.0,0.0,0.0,2490.0,4220.0,3,7.6,21.1,240,243,14.8,50.4071,4.4215
1724292900,12.1,0.0,0.0,0.0,2470.0,4090.0,3,6.1,22.8,182,218,11.9,51.2251,4.4406
1724297400,11.6,0.0,0.0,0.0,2690.0,4130.0,2,6.5,23.9,188,206,12.2,51.2251,4.4406
1724301900,11.8,0.0,0.0,0.0,2990.0,4260.0,0,9.0,28.4,179,196,17.3,50.8353,4.3364
1724304600,11.8,0.0,0.0,0.0,3030.0,4270.0,1,10.1,30.5,181,195,19.8,51.1844,4.4453
1724304600,11.8,0.0,0.0,0.0,3030.0,4270.0,1,10.1,30.5,181,195,19.8,51.1966,3.2174
1724304600,11.8,0.0,0.0,0.0,3030.0,4270.0,1,10.1,30.5,181,195,19.8,50.9673,5.4947
1724307300,12.1,0.0,0.0,0.0,2920.0,4230.0,2,9.7,28.4,189,197,20.5,50.9547,5.403
1724310000,13.1,0.0,0.0,0.0,2690.0,4200.0,2,9.4,26.0,205,203,21.2,50.7781,4.985
1724313600,14.9,0.0,0.0,0.0,2640.0,4180.0,0,14.0,23.9,200,205,29.2,51.1992,4.4324
1724314500,15.4,0.0,0.0,0.0,2710.0,4200.0,0,15.1,24.2,201,206,31.0,50.835,4.3362
1724317200,16.9,0.0,0.0,0.0,2930.0,4240.0,0,17.3,27.0,205,210,35.6,50.8601,4.3621
1724320800,18.6,0.0,0.0,0.0,2950.0,4200.0,0,19.4,30.5,225,222,41.8,51.1969,4.434
1724321700,18.8,0.0,0.0,0.0,2910.0,4200.0,0,19.8,31.2,222,220,42.5,51.1453,3.2819
1724323500,19.0,0.0,0.0,0.0,2840.0,4190.0,1,20.5,31.9,217,217,43.2,51.2184,2.939
1724324400,19.1,0.0,0.0,0.0,2800.0,4180.0,1,20.5,32.3,214,215,43.2,50.8189,4.2697
1724328000,20.1,0.0,0.0,0.0,2870.0,4040.0,1,19.8,31.2,217,216,42.5,50.8356,4.3371
1724330700,21.9,0.0,0.0,0.0,2850.0,4070.0,1,19.8,30.9,213,213,42.8,50.9496,3.1301
1724335200,22.1,0.0,0.0,0.0,2870.0,4130.0,0,21.2,33.3,217,215,43.9,51.2055,4.427
1724342400,23.2,0.0,0.0,0.0,2880.0,4120.0,0,20.5,33.7,211,211,43.2,51.1997,4.4317
1724345100,22.6,0.0,0.0,0.0,2860.0,4140.0,0,20.2,33.3,210,210,42.5,51.226,2.9285
1724347800,22.1,0.0,0.0,0.0,2690.0,4170.0,2,19.8,33.0,210,209,41.8,51.1992,4.4322
1724350500,22.0,0.0,0.0,0.0,2840.0,4180.0,3,18.4,31.2,210,208,38.5,51.145,3.2825
1724353200,21.8,0.0,0.0,0.0,3780.0,4160.0,3,15.1,27.4,211,209,32.4,51.3614,4.4588
1724355900,20.7,0.0,0.0,0.0,3870.0,4210.0,1,14.0,29.1,200,204,29.2,51.0205,4.4879
1724362200,19.8,0.0,0.0,0.0,3730.0,4310.0,3,15.8,32.6,200,202,30.6,50.8169,3.247
1724373900,18.8,0.0,0.0,0.0,3610.0,4340.0,3,15.1,29.8,200,206,28.1,51.2716,4.4311
1724376600,19.0,0.0,0.0,0.0,3590.0,4330.0,3,17.3,32.6,203,209,32.4,51.2716,4.4311
1724378400,19.0,0.0,0.0,0.0,3550.0,4320.0,3,18.4,34.4,206,211,35.6,50.8359,4.3371
1724385600,18.4,0.0,0.0,0.0,3520.0,4390.0,0,16.2,30.5,201,207,34.6,50.8242,3.2632
1724386500,18.4,0.0,0.0,0.0,3500.0,4400.0,1,16.6,30.5,203,208,34.9,51.0151,4.4807
1724389200,18.0,0.0,0.0,0.0,3450.0,4410.0,3,18.0,31.2,208,210,36.7,50.8356,4.3358
1724399100,18.0,0.0,0.0,0.0,3550.0,4490.0,3,22.3,36.5,216,217,45.7,50.8899,4.4094
1724416200,19.7,0.0,0.0,0.0,3540.0,4390.0,3,21.2,33.7,216,216,45.4,50.9354,5.3104
1724418900,19.6,0.2,0.0,0.0,3870.0,4340.0,53,18.0,28.8,214,215,38.9,50.9354,5.3104
1724421600,19.8,0.2,0.0,0.0,3610.0,4310.0,53,16.2,27.0,207,212,36.0,51.0349,3.711
1724421600,19.8,0.2,0.0,0.0,3610.0,4310.0,53,16.2,27.0,207,212,36.0,50.8901,4.4095
1724422500,19.7,0.2,0.0,0.0,3610.0,4290.0,53,15.8,27.0,203,209,34.6,51.26,4.4273
1724424300,19.3,0.2,0.0,0.0,3600.0,4240.0,53,15.8,27.4,195,202,32.0,50.9354,5.3104
1724428800,19.4,0.0,0.0,0.0,2770.0,4360.0,3,13.7,23.5,196,206,29.9,50.8899,4.0751
1724431500,20.5,0.0,0.0,0.0,2510.0,4500.0,1,14.4,23.9,225,228,29.2,50.89,4.4095
1724436000,21.9,0.0,0.0,0.0,3320.0,4740.0,3,13.0,21.1,234,234,28.4,51.2116,2.9721
1724437800,21.1,0.0,0.0,0.0,3310.0,4600.0,3,10.1,17.9,236,234,22.3,50.936,5.3048
1724440500,19.8,0.0,0.0,0.0,3350.0,4500.0,3,9.0,17.5,248,242,17.6,50.936,5.3048
1724463000,16.9,0.0,0.0,0.0,3700.0,4310.0,1,5.4,21.1,190,201,10.8,51.2211,2.9327
1724468400,16.5,0.0,0.0,0.0,3670.0,4350.0,0,7.6,20.7,128,179,12.6,51.2243,4.4415
1724470200,17.0,0.0,0.0,0.0,3630.0,4400.0,2,7.6,21.8,138,177,12.2,51.2211,2.9327
1724471100,17.2,0.0,0.0,0.0,3610.0,4420.0,3,7.6,22.1,143,175,11.9,50.936,5.3048
1724481900,19.2,0.0,0.0,0.0,3240.0,4230.0,2,13.3,26.3,184,185,27.7,51.2216,2.9331
1724488200,20.4,0.0,0.0,0.0,3090.0,4250.0,1,19.8,32.3,193,192,38.5,50.9357,5.3061
1724493600,22.1,0.0,0.0,0.0,3120.0,4250.0,3,17.6,30.2,190,189,39.6,51.2217,2.9331
1724505300,26.4,0.0,0.0,0.0,3520.0,4030.0,0,20.5,32.6,199,198,44.3,51.2217,2.9331
1724508000,27.1,0.0,0.0,0.0,3370.0,4040.0,1,22.0,35.8,197,194,46.1,51.2038,3.2101
1724518800,22.5,0.0,0.0,0.0,3510.0,3920.0,3,31.0,46.0,307,302,58.0,51.1933,3.22
1724519700,21.0,1.4,0.0,0.0,3420.0,3970.0,63,30.2,45.3,310,304,57.6,51.2217,2.9331
1724519700,21.0,1.4,0.0,0.0,3420.0,3970.0,63,30.2,45.3,310,304,57.6,51.1979,3.2171
1724531400,17.2,0.0,0.0,0.0,3290.0,3710.0,3,17.6,29.8,247,246,38.2,51.2217,2.9331
1724537700,16.3,0.0,0.0,0.0,2560.0,3250.0,3,20.2,33.0,267,267,42.5,51.225,4.4405
1724541300,15.4,0.0,0.0,0.0,2130.0,2790.0,3,20.2,32.3,261,263,39.6,51.187,3.2236
